Date,AMZN_Close,AAPL_Close,GOOGL_Close,MSFT_Close
2015-06-10,21.53849983215332,28.934478759765625,27.530200958251953,40.570465087890625
2015-06-11,21.648500442504883,28.869367599487305,27.40266227722168,40.42250442504883
2015-06-12,21.496000289916992,28.550573348999023,27.274627685546875,40.01339340209961
2015-06-15,21.183500289916992,28.494447708129883,27.05193328857422,39.586891174316406
2015-06-16,21.363000869750977,28.647104263305664,27.145095825195312,39.89155578613281
2015-06-17,21.390499114990234,28.579753875732422,27.23128318786621,40.01339340209961
2015-06-18,21.969499588012695,28.70996856689453,27.708555221557617,40.666221618652344
2015-06-19,21.746000289916992,28.42259979248047,27.775310516357422,40.126556396484375
2015-06-22,21.81450080871582,28.649349212646484,27.882923126220703,40.239707946777344
2015-06-23,22.29949951171875,28.519134521484375,28.067752838134766,39.9611701965332
2015-06-24,22.04199981689453,28.761606216430664,27.827621459960938,39.72615432739258
2015-06-25,22.0049991607666,28.624652862548828,27.796735763549805,39.7348747253418
2015-06-26,21.905000686645508,28.456270217895508,27.553117752075195,39.3953971862793
2015-06-29,21.493000030517578,27.957868576049805,26.964752197265625,38.62071990966797
2015-06-30,21.704500198364258,28.159923553466797,26.904470443725586,38.42922592163086
2015-07-01,21.86949920654297,28.42259979248047,27.06688117980957,38.69034957885742
2015-07-02,21.885499954223633,28.386682510375977,27.268152236938477,38.64683532714844
2015-07-06,21.802000045776367,28.28789710998535,27.18246078491211,38.63813400268555
2015-07-07,21.836000442504883,28.21829605102539,27.402164459228516,38.559791564941406
2015-07-08,21.485000610351562,27.51783561706543,26.987167358398438,38.5075798034668
2015-07-09,21.719499588012695,26.956565856933594,27.134136199951172,38.75130081176758
2015-07-10,22.175500869750977,27.677234649658203,27.705066680908203,38.82961654663086
2015-07-13,22.778499603271484,28.211566925048828,28.483245849609375,39.63910675048828
2015-07-14,23.278499603271484,28.200345993041992,29.10349464416504,39.70875930786133
2015-07-15,23.059499740600586,28.47199058532715,29.09253692626953,39.830604553222656
2015-07-16,23.77400016784668,28.851404190063477,29.980321884155273,40.6140022277832
2015-07-17,24.15049934387207,29.100610733032227,34.85464859008789,40.579185485839844
2015-07-20,24.405000686645508,29.65066146850586,34.51687240600586,40.840293884277344
2015-07-21,24.399999618530273,29.35430908203125,34.64192199707031,41.153656005859375
2015-07-22,24.41349983215332,28.112775802612305,34.62946701049805,39.63910675048828
2015-07-23,24.108999252319336,28.09931182861328,33.614646911621094,40.13526916503906
2015-07-24,26.47100067138672,27.951133728027344,32.6202507019043,39.98728561401367
2015-07-27,26.570499420166016,27.5627384185791,32.79461669921875,39.4737434387207
2015-07-28,26.30150032043457,27.699684143066406,32.86386489868164,39.46504592895508
2015-07-29,26.450000762939453,27.612125396728516,32.95204162597656,40.29195022583008
2015-07-30,26.83799934387207,27.472938537597656,33.10797882080078,40.805484771728516
2015-07-31,26.8075008392334,27.232709884643555,32.75625991821289,40.64881134033203
2015-08-03,26.75149917602539,26.590620040893555,33.11595153808594,40.744564056396484
2015-08-04,26.594999313354492,25.73749351501465,32.94457244873047,41.379974365234375
2015-08-05,26.850500106811523,25.908119201660156,33.542903900146484,41.41478729248047
2015-08-06,26.472999572753906,25.96449851989746,33.38646697998047,40.579185485839844
2015-08-07,26.131000518798828,26.052453994750977,33.09951400756836,40.683631896972656
2015-08-10,26.200000762939453,26.999652862548828,33.03723907470703,41.19717788696289
2015-08-11,26.37299919128418,25.594635009765625,34.39033508300781,40.396385192871094
2015-08-12,26.295499801635742,25.98931121826172,34.4486198425293,40.683631896972656
2015-08-13,26.482999801635742,25.969013214111328,34.20151901245117,40.674922943115234
2015-08-14,26.576000213623047,26.151676177978516,34.34400177001953,40.90993881225586
2015-08-17,26.76099967956543,26.42231559753418,34.580142974853516,41.1884765625
2015-08-18,26.750999450683594,26.273469924926758,34.31211471557617,41.41627883911133
2015-08-19,26.645999908447266,25.937435150146484,34.57666015625,40.83800506591797
2015-08-20,25.788999557495117,25.405202865600586,33.85128402709961,40.00565719604492
2015-08-21,24.723499298095703,23.85135269165039,32.08518600463867,37.73639678955078
2015-08-24,23.168500900268555,23.255971908569336,30.79387092590332,36.51852035522461
2015-08-25,23.318500518798828,23.39578628540039,30.512889862060547,35.458370208740234
2015-08-26,25.03849983215332,24.737651824951172,32.86785125732422,37.42097473144531
2015-08-27,25.918500900268555,25.466093063354492,33.27736282348633,38.463600158691406
2015-08-28,25.90049934387207,25.549541473388672,32.86536407470703,38.48988723754883
2015-08-31,25.644500732421875,25.430009841918945,32.27400588989258,38.130672454833984
2015-09-01,24.82699966430664,24.293371200561523,31.364303588867188,36.64118194580078
2015-09-02,25.52750015258789,25.335290908813477,32.1290283203125,37.990474700927734
2015-09-03,25.236000061035156,24.89101219177246,31.737451553344727,38.11314392089844
2015-09-04,24.950000762939453,24.642934799194336,31.33441162109375,37.33335494995117
2015-09-08,25.87700080871582,25.32852554321289,32.07771682739258,38.45485305786133
2015-09-09,25.844499588012695,24.841398239135742,32.05430221557617,37.73639678955078
2015-09-10,26.11199951171875,25.387157440185547,32.43641662597656,37.92914962768555
2015-09-11,26.472000122070312,25.75702476501465,32.64665603637695,38.09561538696289
2015-09-14,26.069000244140625,26.00509262084961,32.50566482543945,37.71010971069336
2015-09-15,26.118499755859375,26.223861694335938,33.13338851928711,38.53369903564453
2015-09-16,26.36949920654297,26.253173828125,33.15580749511719,38.81406784057617
2015-09-17,26.943500518798828,25.691617965698242,33.46220016479492,38.77025604248047
2015-09-18,27.01300048828125,25.585620880126953,32.926639556884766,38.09561538696289
2015-09-21,27.41950035095215,25.9825439453125,33.22854232788086,38.64759826660156
2015-09-22,26.920000076293945,25.574350357055664,32.542030334472656,38.463600158691406
2015-09-23,26.803499221801758,25.781827926635742,32.5465202331543,38.43731689453125
2015-09-24,26.6875,25.935182571411133,32.62722396850586,38.47236251831055
2015-09-25,26.212499618530273,25.869775772094727,31.891887664794922,38.4986572265625
2015-09-28,25.202999114990234,25.357845306396484,31.099760055541992,37.92914962768555
2015-09-29,24.803499221801758,24.595569610595703,31.01805877685547,38.06056213378906
2015-09-30,25.594499588012695,24.875225067138672,31.803211212158203,38.77902603149414
2015-10-01,26.035999298095703,24.712841033935547,31.984054565429688,39.08567428588867
2015-10-02,26.62700080871582,24.89326286315918,32.73084259033203,39.92680740356445
2015-10-05,27.18400001525879,24.98347282409668,33.46269607543945,40.85552978515625
2015-10-06,26.874000549316406,25.10300636291504,33.46070098876953,40.96068572998047
2015-10-07,27.097000122070312,24.98347282409668,33.37900161743164,41.00447463989258
2015-10-08,26.658000946044922,24.69480323791504,33.22954177856445,41.5739860534668
2015-10-09,26.989999771118164,25.285673141479492,33.440773010253906,41.276092529296875
2015-10-12,27.50950050354004,25.16840934753418,33.69933319091797,41.17971420288086
2015-10-13,27.44499969482422,25.211257934570312,34.03512191772461,41.083343505859375
2015-10-14,27.241500854492188,24.85492706298828,33.89761734008789,40.89933776855469
2015-10-15,28.121999740600586,25.22703742980957,34.525840759277344,41.1884880065918
2015-10-16,28.538000106811523,25.0421142578125,34.64042282104492,41.62656021118164
2015-10-19,28.657499313354492,25.197723388671875,34.871089935302734,41.72294998168945
2015-10-20,28.04400062561035,25.65778350830078,33.87718963623047,41.854366302490234
2015-10-21,27.78849983215332,25.655534744262695,33.46867752075195,41.354949951171875
2015-10-22,28.195499420166016,26.04794692993164,33.933982849121094,42.0821533203125
2015-10-23,29.951499938964844,26.855321884155273,35.83658981323242,46.32279586791992
2015-10-26,30.430500030517578,25.998332977294922,36.42395782470703,47.53190231323242
2015-10-27,30.550500869750977,25.833696365356445,36.50865173339844,47.041263580322266
2015-10-28,30.854999542236328,26.898164749145508,36.712913513183594,47.29534912109375
2015-10-29,31.327499389648438,27.182321548461914,37.10797882080078,46.75212478637695
2015-10-30,31.295000076293945,26.950037002563477,36.736328125,46.121273040771484
2015-11-02,31.417499542236328,27.32891273498535,37.25196075439453,46.6469841003418
2015-11-03,31.265499114990234,27.642393112182617,37.305763244628906,47.44428253173828
2015-11-04,32.04750061035156,27.51384735107422,37.629093170166016,47.663333892822266
2015-11-05,32.782501220703125,27.38701057434082,37.89612579345703,47.64581298828125
2015-11-06,32.96849822998047,27.418720245361328,37.94245910644531,48.11893081665039
2015-11-09,32.77450180053711,27.307743072509766,37.60218811035156,47.45304870605469
2015-11-10,32.98400115966797,26.44708251953125,37.776058197021484,46.883544921875
2015-11-11,33.662498474121094,26.2976016998291,38.124298095703125,47.006202697753906
2015-11-12,33.279998779296875,26.209270477294922,37.68987274169922,46.71706008911133
2015-11-13,32.11750030517578,25.44373321533203,36.86984634399414,46.29651641845703
2015-11-16,32.390499114990234,25.860475540161133,37.38547134399414,47.11133575439453
2015-11-17,32.165000915527344,25.749496459960938,37.164276123046875,46.72324752807617
2015-11-18,33.176998138427734,26.564855575561523,37.86323928833008,47.499454498291016
2015-11-19,33.063499450683594,26.902326583862305,37.85975646972656,47.57884216308594
2015-11-20,33.42250061035156,27.020103454589844,38.70967102050781,47.79935073852539
2015-11-23,33.949501037597656,26.669044494628906,38.69472885131836,47.79935073852539
2015-11-24,33.557498931884766,26.924972534179688,38.34250259399414,47.85227966308594
2015-11-25,33.766998291015625,26.732454299926758,38.324073791503906,47.35832214355469
2015-11-27,33.66299819946289,26.68263053894043,38.459083557128906,47.57002258300781
2015-11-30,33.2400016784668,26.793611526489258,38.00473403930664,47.940494537353516
2015-12-01,33.952999114990234,26.576181411743164,39.047950744628906,48.707889556884766
2015-12-02,33.800498962402344,26.336103439331055,38.75202178955078,48.699066162109375
2015-12-03,33.3125,26.091495513916016,38.271263122558594,47.80817794799805
2015-12-04,33.63199996948242,26.958938598632812,38.81977462768555,49.3165168762207
2015-12-07,33.49150085449219,26.789079666137695,38.5098991394043,49.22831344604492
2015-12-08,33.86650085449219,26.77775764465332,38.61701202392578,49.2106819152832
2015-12-09,33.239498138427734,26.186626434326172,37.98978042602539,48.49620056152344
2015-12-10,33.11600112915039,26.311187744140625,37.86473846435547,48.75200271606445
2015-12-11,32.00749969482422,25.633987426757812,37.38547134399414,47.68470001220703
2015-12-14,32.89550018310547,25.47545051574707,37.98928451538086,48.637325286865234
2015-12-15,32.93199920654297,25.024736404418945,37.86722946166992,48.69024658203125
2015-12-16,33.78850173950195,25.217252731323242,38.68924331665039,49.510581970214844
2015-12-17,33.532501220703125,24.682741165161133,38.35247039794922,49.131282806396484
2015-12-18,33.207000732421875,24.014591217041016,37.705814361572266,47.74643325805664
2015-12-21,33.22549819946289,24.309036254882812,37.9025993347168,48.3638801574707
2015-12-22,33.157501220703125,24.286380767822266,38.21795654296875,48.82257080078125
2015-12-23,33.185001373291016,24.598941802978516,38.28670883178711,49.23713684082031
2015-12-24,33.13949966430664,24.46756935119629,38.153690338134766,49.104820251464844
2015-12-28,33.7599983215332,24.193517684936523,38.970726013183594,49.351806640625
2015-12-29,34.69850158691406,24.62837791442871,39.55461120605469,49.881046295166016
2015-12-30,34.45349884033203,24.3067684173584,39.37227249145508,49.66934585571289
2015-12-31,33.794498443603516,23.840198516845703,38.75999450683594,48.937232971191406
2016-01-04,31.84950065612793,23.86058235168457,37.83484649658203,48.33742141723633
2016-01-05,31.68950080871582,23.26264762878418,37.938968658447266,48.55794906616211
2016-01-06,31.63249969482422,22.80740737915039,37.82936477661133,47.675865173339844
2016-01-07,30.39699935913086,21.844833374023438,36.916175842285156,46.017581939697266
2016-01-08,30.352500915527344,21.96034049987793,36.41350173950195,46.158714294433594
2016-01-11,30.886999130249023,22.315933227539062,36.52111053466797,46.132259368896484
2016-01-12,30.894500732421875,22.639806747436523,37.13239288330078,46.555633544921875
2016-01-13,29.090499877929688,22.057735443115234,35.848548889160156,45.55007553100586
2016-01-14,29.649999618530273,22.5401554107666,36.43741226196289,46.84672546386719
2016-01-15,28.509000778198242,21.99884033203125,35.39618682861328,44.976741790771484
2016-01-19,28.724000930786133,21.892393112182617,35.82413101196289,44.597442626953125
2016-01-20,28.588499069213867,21.92184066772461,35.7982292175293,44.800315856933594
2016-01-21,28.750999450683594,21.810855865478516,36.20226287841797,44.52688217163086
2016-01-22,29.819000244140625,22.970478057861328,37.138370513916016,46.123435974121094
2016-01-25,29.826499938964844,22.52203369140625,36.54850769042969,45.6823844909668
2016-01-26,30.0625,22.646608352661133,36.556976318359375,46.017581939697266
2016-01-27,29.167499542236328,21.158573150634766,35.74940872192383,45.179622650146484
2016-01-28,31.767499923706055,21.310319900512695,37.27985763549805,45.92055892944336
2016-01-29,29.350000381469727,22.046405792236328,37.93000030517578,48.59321975708008
2016-02-01,28.74049949645996,21.840301513671875,38.39929962158203,48.25804138183594
2016-02-02,27.604999542236328,21.398645401000977,38.90447235107422,46.74969482421875
2016-02-03,26.553499221801758,21.822185516357422,37.33366775512695,46.008758544921875
2016-02-04,26.812999725341797,21.997522354125977,36.36965560913086,45.86763000488281
2016-02-05,25.10650062561035,21.410015106201172,35.06089782714844,44.244632720947266
2016-02-08,24.405000686645508,21.635452270507812,35.08082580566406,43.58306121826172
2016-02-09,24.103500366210938,21.630895614624023,34.92439651489258,43.4683952331543
2016-02-10,24.52400016784668,21.466947555541992,35.214839935302734,43.847686767578125
2016-02-11,25.19099998474121,21.337135314941406,35.1904296875,43.830055236816406
2016-02-12,25.354000091552734,21.403182983398438,35.21683883666992,44.54452133178711
2016-02-16,26.05500030517578,22.006635665893555,35.75239562988281,45.38850784301758
2016-02-17,26.704999923706055,22.343658447265625,36.46630859375,46.5700798034668
2016-02-18,26.25,21.920095443725586,35.74591827392578,46.36575698852539
2016-02-19,26.7450008392334,21.870006561279297,35.97509002685547,46.037044525146484
2016-02-22,27.975000381469727,22.061288833618164,36.320831298828125,46.77442169189453
2016-02-23,27.64699935913086,21.562583923339844,35.734954833984375,45.46846008300781
2016-02-24,27.70199966430664,21.883668899536133,35.9148063659668,45.62838363647461
2016-02-25,27.75749969482422,22.03395652770996,36.32432174682617,46.28578186035156
2016-02-26,27.761499404907227,22.0681209564209,36.112091064453125,45.575069427490234
2016-02-29,27.625999450683594,22.018022537231445,35.73147201538086,45.20194625854492
2016-03-01,28.95199966430664,22.892457962036133,36.974464416503906,46.71222686767578
2016-03-02,29.010499954223633,22.942556381225586,36.840450286865234,47.04093551635742
2016-03-03,28.874500274658203,23.113344192504883,36.44737243652344,46.507896423339844
2016-03-04,28.756999969482422,23.45719337463379,36.37912368774414,46.223594665527344
2016-03-07,28.139999389648438,23.197599411010742,35.511268615722656,45.33521270751953
2016-03-08,28.01300048828125,23.006322860717773,35.547637939453125,45.88602066040039
2016-03-09,27.973499298095703,23.02680778503418,36.139488220214844,46.943206787109375
2016-03-10,27.946500778198242,23.038196563720703,36.47627258300781,46.241363525390625
2016-03-11,28.480499267578125,23.286407470703125,37.108978271484375,47.14754104614258
2016-03-14,28.668500900268555,23.345613479614258,37.37651062011719,47.23638153076172
2016-03-15,28.85099983215332,23.814716339111328,37.392948150634766,47.60951232910156
2016-03-16,28.713499069213867,24.131240844726562,37.73122024536133,48.284698486328125
2016-03-17,27.972000122070312,24.092533111572266,37.787017822265625,48.56010055541992
2016-03-18,27.604000091552734,24.119855880737305,37.634071350097656,47.52067565917969
2016-03-21,27.698999404907227,24.117576599121094,37.97035598754883,47.84938430786133
2016-03-22,28.02400016784668,24.30202865600586,37.865234375,48.035945892333984
2016-03-23,28.48150062561035,24.16767692565918,37.74118423461914,47.94712448120117
2016-03-24,29.147499084472656,24.06292724609375,37.60567855834961,48.16032409667969
2016-03-28,28.993499755859375,23.953617095947266,37.527957916259766,47.565093994140625
2016-03-29,29.69300079345703,24.5206356048584,38.15617752075195,48.604530334472656
2016-03-30,29.934499740600586,24.948745727539062,38.27824020385742,48.90658187866211
2016-03-31,29.68199920654297,24.818950653076172,38.00722122192383,49.06649398803711
2016-04-01,29.924999237060547,25.046669006347656,38.34450149536133,49.36854934692383
2016-04-04,29.659500122070312,25.303987503051758,38.11781692504883,49.24417495727539
2016-04-05,29.30699920654297,25.005678176879883,37.79150390625,48.471256256103516
2016-04-06,30.104000091552734,25.26755142211914,38.26478576660156,48.96877670288086
2016-04-07,29.571500778198242,24.716474533081055,37.86872482299805,48.38243103027344
2016-04-08,29.729999542236328,24.74380111694336,37.83633804321289,48.34688186645508
2016-04-11,29.796499252319336,24.825777053833008,37.74018478393555,48.24917221069336
2016-04-12,30.15850067138672,25.149139404296875,38.07796096801758,48.55122756958008
2016-04-13,30.740999221801758,25.513492584228516,38.456092834472656,49.173099517822266
2016-04-14,31.037500381469727,25.52715492248535,38.62946319580078,49.181983947753906
2016-04-15,31.29450035095215,25.01478385925293,38.859130859375,49.43962860107422
2016-04-18,31.767499923706055,24.47509765625,39.24174118041992,50.15924072265625
2016-04-19,31.395000457763672,24.345298767089844,38.672306060791016,50.09703063964844
2016-04-20,31.649499893188477,24.39539337158203,38.60604476928711,49.386322021484375
2016-04-21,31.549999237060547,24.131240844726562,38.859130859375,49.55512237548828
2016-04-22,31.024999618530273,24.065200805664062,36.75525665283203,46.001502990722656
2016-04-25,31.309999465942383,23.928573608398438,36.97645950317383,46.294681549072266
2016-04-26,30.8439998626709,23.762338638305664,36.13750076293945,45.69944763183594
2016-04-27,30.328500747680664,22.275339126586914,35.94270324707031,45.2552490234375
2016-04-28,30.100000381469727,21.594467163085938,35.12566375732422,44.33131790161133
2016-04-29,32.97949981689453,21.346254348754883,35.26616287231445,44.304656982421875
2016-05-02,34.192501068115234,21.323476791381836,35.59147644042969,44.96207046508789
2016-05-03,33.566001892089844,21.674163818359375,35.2940559387207,44.224693298339844
2016-05-04,33.54499816894531,21.448732376098633,35.440025329589844,44.304656982421875
2016-05-05,32.954498291015625,21.361671447753906,35.606422424316406,44.36683654785156
2016-05-06,33.6974983215332,21.242528915405273,36.12803268432617,44.766624450683594
2016-05-09,33.98749923706055,21.258573532104492,36.32482147216797,44.482337951660156
2016-05-10,35.153499603271484,21.40290069580078,36.83546829223633,45.32632064819336
2016-05-11,35.6614990234375,21.194419860839844,36.39556121826172,45.35298156738281
2016-05-12,35.89649963378906,20.697263717651367,36.272010803222656,45.76164245605469
2016-05-13,35.49599838256836,20.73849868774414,36.110595703125,45.37962341308594
2016-05-16,35.53300094604492,21.5082950592041,36.38311004638672,46.04592514038086
2016-05-17,34.76350021362305,21.4189453125,35.879432678222656,45.187095642089844
2016-05-18,34.872501373291016,21.664085388183594,35.958648681640625,45.455467224121094
2016-05-19,34.92599868774414,21.581607818603516,35.63631820678711,45.01710891723633
2016-05-20,35.13999938964844,21.815290451049805,35.955162048339844,45.28550338745117
2016-05-23,34.837501525878906,22.092512130737305,35.73296356201172,44.757667541503906
2016-05-24,35.209999084472656,22.429296493530273,36.51911544799805,46.15327072143555
2016-05-25,35.41749954223633,22.82335090637207,36.77169418334961,46.62742614746094
2016-05-26,35.74549865722656,23.00433921813965,36.71341323852539,46.42166519165039
2016-05-27,35.61199951171875,22.990598678588867,37.2449836730957,46.806358337402344
2016-05-31,36.13949966430664,22.87833595275879,37.30725860595703,47.41469192504883
2016-06-01,35.97200012207031,22.557588577270508,37.2878303527832,47.280494689941406
2016-06-02,36.4119987487793,22.38805389404297,37.07908630371094,46.94948959350586
2016-06-03,36.277000427246094,22.433876037597656,36.66010284423828,46.33220291137695
